 'Connecticut   ' 1856  0.435670793      0.531775594       3.25536244E-02
 'Connecticut   ' 1860  0.215047374      0.538559675      0.246392965    
 'Connecticut   ' 1864  0.486269236      0.513730764       0.00000000    
 'Connecticut   ' 1868  0.485075831      0.514924169       0.00000000    
 'Connecticut   ' 1872  0.475944966      0.524055064       0.00000000    
 'Connecticut   ' 1876  0.507041454      0.483346164       9.61239263E-03
 'Connecticut   ' 1880  0.485045403      0.505045116       9.90948919E-03
 'Connecticut   ' 1884  0.489461362      0.480106652       3.04319635E-02
 'Connecticut   ' 1888  0.486563027      0.484380871       2.90560983E-02
 'Connecticut   ' 1892  0.500592351      0.468009353       3.13982815E-02
 'Connecticut   ' 1896  0.325362682      0.632404387       4.22329269E-02
 'Connecticut   ' 1900  0.410743922      0.569227755       2.00283024E-02
 'Connecticut   ' 1904  0.381466866      0.581228316       3.73048410E-02
 'Connecticut   ' 1908  0.359231174      0.594280064       4.64887396E-02
 'Connecticut   ' 1912  0.391593665      0.358837008      0.249569342    
 'Connecticut   ' 1916  0.466564417      0.498022199       3.54133733E-02
 'Connecticut   ' 1920  0.330273747      0.627159238       4.25669886E-02
 'Connecticut   ' 1924  0.275256991      0.615351200      0.109391823    
 'Connecticut   ' 1928  0.455742985      0.536342442       7.91456550E-03
 'Connecticut   ' 1932  0.473981917      0.485406011       4.06120680E-02
 'Connecticut   ' 1936  0.553230464      0.403468549       4.33010049E-02
 'Connecticut   ' 1940  0.534382522      0.462978989       2.63850903E-03
 'Connecticut   ' 1944  0.523018301      0.469389051       7.59263942E-03
 'Connecticut   ' 1948  0.479103982      0.495466977       2.54290234E-02
 'Connecticut   ' 1952  0.439095795      0.557029724       3.87451681E-03
 'Connecticut   ' 1956  0.362609774      0.637206733       1.83507422E-04
 'Connecticut   ' 1960  0.537299991      0.462687761       1.22660958E-05
 'Connecticut   ' 1964  0.678059995      0.320862502       1.07748539E-03
 'Connecticut   ' 1968  0.494782001      0.443167359       6.20506406E-02
 'Connecticut   ' 1972  0.401291072      0.585694194       1.30147366E-02
 'Connecticut   ' 1976  0.468970537      0.520627916       1.04015414E-02
 'Connecticut   ' 1980  0.385222048      0.481559575      0.133218378    
 'Connecticut   ' 1984  0.388299823      0.607319534       4.38066665E-03
 'Connecticut   ' 1988  0.468745202      0.519775629       1.14791943E-02
 'Connecticut   ' 1992  0.422139764      0.357793450      0.220066786    
 'Connecticut   ' 1996  0.528315842      0.346908033      0.124776140    
 'Connecticut   ' 2000  0.559096277      0.384436041       5.64676858E-02
 'Connecticut   ' 2004  0.543137074      0.439472765       1.73901320E-02
 'Connecticut   ' 2008  0.605886459      0.382213473       1.19000701E-02
 'Connecticut   ' 2012  0.580568433      0.407253563       1.21779907E-02
 'Connecticut   ' 2016  0.545662999      0.409269154       4.50678468E-02
 'D.C.          ' 1964  0.854977667      0.145022333       0.00000000    
 'D.C.          ' 1968  0.818194628      0.181805387       0.00000000    
 'D.C.          ' 1972  0.780970633      0.215553686       3.47568560E-03
 'D.C.          ' 1976  0.816312253      0.165095061       1.85926668E-02
 'D.C.          ' 1980  0.748931766      0.134068280      0.116999924    
 'D.C.          ' 1984  0.853848755      0.137296006       8.85521155E-03
 'D.C.          ' 1988  0.826469719      0.143044531       3.04857492E-02
 'D.C.          ' 1992  0.846409023       9.09514353E-02   6.26395196E-02
 'D.C.          ' 1996  0.851900101       9.33579579E-02   5.47419302E-02
 'D.C.          ' 2000  0.851550817       8.95172730E-02   5.89319132E-02
 'D.C.          ' 2004  0.891838670       9.33976620E-02   1.47636496E-02
 'D.C.          ' 2008  0.924571097       6.53255731E-02   1.01033282E-02
 'D.C.          ' 2012  0.909131110       7.27829114E-02   1.80859473E-02
 'D.C.          ' 2016  0.908638239       4.08747457E-02   5.04870415E-02
 'Delaware      ' 1856  0.548632503       2.12488864E-02  0.430118591    
 'Delaware      ' 1860   6.61495477E-02  0.237170339      0.696680129    
 'Delaware      ' 1864  0.518082976      0.481917024       0.00000000    
 'Delaware      ' 1868  0.590005934      0.409994066       0.00000000    
 'Delaware      ' 1872  0.467647314      0.509989917       2.23627537E-02
 'Delaware      ' 1876  0.554468989      0.445531011       0.00000000    
 'Delaware      ' 1880  0.517305613      0.478630453       4.06393921E-03
 'Delaware      ' 1884  0.565534949      0.431997061       2.46798294E-03
 'Delaware      ' 1888  0.551471591      0.435089380       1.34390537E-02
 'Delaware      ' 1892  0.499019742      0.485484093       1.54961729E-02
 'Delaware      ' 1896  0.430986077      0.531776547       3.72373611E-02
 'Delaware      ' 1900  0.448974729      0.536688209       1.43370880E-02
 'Delaware      ' 1904  0.441148311      0.540518999       1.83327254E-02
 'Delaware      ' 1908  0.459412158      0.521049023       1.95388179E-02
 'Delaware      ' 1912  0.464759529      0.328541517      0.206698984    
 'Delaware      ' 1916  0.477764904      0.502045929       2.01891530E-02
